peak_id	comparison	SqDiff
MM1_HSA_K562_RUNX1	GATA1	0.01872576177285318
MM1_HSA_K562_RUNX1	TCF12	0.003401223851165981
MM1_HSA_K562_SIX5	GABPB1	0.0032344286965701576
MM1_HSA_K562_SIX5	E4F1	0.003393345272881516
MM1_HSA_K562_SMARCA5	SMARCA5	0.00795242638985487
MM1_HSA_K562_SMARCA5	ZMYM3	0.06475952697841957
MM1_HSA_K562_SMARCA5	RBM25	0.05189196125343312
MM1_HSA_K562_SPI1	SPI1	0.006299349274131263
MM1_HSA_K562_SPI1	GABPB1	0.09205332032178676
MM1_HSA_K562_SPI1	E4F1	0.10514727965129723
MM1_HSA_K562_SPI1	ELF4	0.14517712090764015
MM1_HSA_K562_SPI1	ELF1	0.14318105925635122
MM1_HSA_K562_SRF	SRF	1.0463907785336351e-4
MM1_HSA_K562_TAL1	CBFA2T3	0.008674155002118506
MM1_HSA_K562_TAL1	GATA1	0.03877869822485208
MM1_HSA_K562_TAL1	FOXM1	0.009073778218790676
MM1_HSA_K562_TCF12	TCF12	0.012792335685730008
MM1_HSA_K562_TCF12	TAL1	0.027525818778006382
MM1_HSA_K562_TCF12	CBFA2T3	0.012622734226886013
MM1_HSA_K562_TCF12	GATA1	0.026391585971405857
MM1_HSA_K562_TCF12	FOXM1	0.009038044409324902
MM1_HSA_K562_USF1	USF1	0.0014595758715169635
MM1_HSA_K562_USF1	USF2	0.024907565091987216
MM1_HSA_K562_USF1	BHLHE40	0.008223502664313799
MM1_HSA_K562_USF1	MAX	0.02160371105386067
MM1_HSA_K562_USF1	NFYB	0.005117434896430686
MM1_HSA_K562_USF2	USF2	0.004625214310312562
MM1_HSA_K562_USF2	USF1	0.005048446620425139
MM1_HSA_K562_USF2	BHLHE40	0.002083048136646934
MM1_HSA_K562_USF2	MITF	0.03960014531599312
MM1_HSA_K562_USF2	MAX	0.003014800825061433
MM1_HSA_K562_VEZF1	VEZF1	0.003616470474265456
MM1_HSA_K562_VEZF1	MAZ	0.015457546316971497
MM1_HSA_K562_VEZF1	E2F4	0.07133723793009167
MM1_HSA_K562_YY1	YY1	3.8903951632146067e-4
MM1_HSA_K562_YY1	MAZ	0.13518968458116923
MM1_HSA_K562_YY1	CTCF	0.029350904568112093
MM1_HSA_K562_YY1	GABPB1	0.08600415328335333
MM1_HSA_K562_YY1	E4F1	0.07991898727221261
MM1_HSA_K562_ZBTB2	ZBTB2	0.024311015721106718
MM1_HSA_K562_ZBTB2	NRF1	0.028860192198212897
MM1_HSA_K562_ZBTB2	MAZ	0.00791268029912927
MM1_HSA_K562_ZBTB2	GABPB1	0.007746360615746083
MM1_HSA_K562_ZBTB2	GABPA	0.007841938457952176
MM1_HSA_K562_ZBTB40	ZBTB40	7.819074269112184e-5
MM1_HSA_K562_ZBTB5	ZBTB5	3.896693457133014e-4
MM1_HSA_K562_ZBTB7A	ZBTB7A	0.0019843275499585884
MM1_HSA_K562_ZFP36	ZFP36	3.325785472134456e-4
MM1_HSA_K562_ZFP91	ZFP91	3.058664193447783e-4
MM1_HSA_K562_ZFX	ZFX	3.1262339179242408e-6
MM1_HSA_K562_ZHX1	ZHX1	0.004162330905306973
MM1_HSA_K562_ZHX1	CTCF	0.004162330905306973
MM1_HSA_K562_ZKSCAN1	ZKSCAN1	1.8830569768173622e-4
MM1_HSA_K562_ZKSCAN8	ZKSCAN8	2.076903536887359e-4
MM1_HSA_K562_ZMYM3	ZMYM3	0.0036512923501135714
MM1_HSA_K562_ZMYM3	RBM25	0.007485773799067518
MM1_HSA_K562_ZMYM3	SMARCA5	0.0042788857803981095
MM1_HSA_K562_ZNF143	ZNF143	0.016235918251532137
MM1_HSA_K562_ZNF143	SIX5	0.046355153304524985
MM1_HSA_K562_ZNF143	CTCF	0.03302966730312067
MM1_HSA_K562_ZNF143	MAZ	0.012634457063878371
MM1_HSA_K562_ZNF148	ZNF148	5.588619280198615e-4
MM1_HSA_K562_ZNF148	MAZ	0.021765908883157613
MM1_HSA_K562_ZNF148	EGR1	0.013377841470741619
MM1_HSA_K562_ZNF184	ZNF184	7.972059770952369e-4
MM1_HSA_K562_ZNF184	AFF1	0.0727227163379039
MM1_HSA_K562_ZNF24	ZNF24	3.239834829975142e-5
MM1_HSA_K562_ZNF24	CTCF	0.009113033857385284
MM1_HSA_K562_ZNF263	ZNF263	2.3046576339886464e-4
MM1_HSA_K562_ZNF316	ZNF316	0.023712896853120464
MM1_HSA_K562_ZNF316	C11orf30	0.0777250998608689
MM1_HSA_K562_ZNF316	MAFG	0.06055802172331916
MM1_HSA_K562_ZNF316	MAFF	0.012412892904235664
MM1_HSA_K562_ZNF316	MAFK	0.010759606308731922
MM1_HSA_K562_ZNF407	ZNF407	3.032543320224655e-4
MM1_HSA_K562_ZNF407	GABPB1	0.02797168837790917
MM1_HSA_K562_ZNF407	E4F1	0.028167636559244952
MM1_HSA_K562_ZNF407	GABPA	0.02594477726228548
MM1_HSA_K562_ZNF592	ZNF592	8.42267119444159e-4
MM1_HSA_K562_ZNF592	YY1	0.022053843710018117
MM1_HSA_K562_ZNF639	MITF	0.0033487654320987718
MM1_HSA_K562_ZNF740	ZNF740	2.841766226895757e-4
MM1_HSA_K562_ZNF75A	ZNF75A	0.0013920147806636867
MM1_HSA_K562_ZNF75A	GABPB1	0.0019043658841653
MM1_HSA_K562_ZNF75A	GABPA	0.008688895152444108
MM1_HSA_K562_ZNF75A	E4F1	0.0208250710555886
MM1_HSA_K562_ZNF75A	ELK1	0.036716985191294065
MM1_HSA_K562_ZSCAN29	ZSCAN29	2.0023600239193524e-4
MM1_HSA_MCF-7_ATF7	ATF7	0.029529111229292502
MM1_HSA_MCF-7_ATF7	CREB1	0.04313917232921815
MM1_HSA_MCF-7_ATF7	FOS	0.12367347013480814
MM1_HSA_MCF-7_ATF7	CEBPB	0.08547062278881458
MM1_HSA_MCF-7_ATF7	GRHL2	0.2027708010815614
MM1_HSA_MCF-7_CEBPB	CEBPB	1.5248801843084574e-4
MM1_HSA_MCF-7_CEBPB	CEBPG	0.0014590718879705868
MM1_HSA_MCF-7_CEBPB	FOS	0.2220977460307974
MM1_HSA_MCF-7_CEBPB	GRHL2	0.13674794633592072
MM1_HSA_MCF-7_CEBPB	TFAP2C	0.13859124219578298
MM1_HSA_MCF-7_CEBPG	CEBPG	0.011977033962869529
MM1_HSA_MCF-7_CEBPG	CEBPB	0.017975794565988804
MM1_HSA_MCF-7_CEBPG	ATF7	0.40905480674539824
MM1_HSA_MCF-7_CEBPG	FOS	0.29679849789724017
MM1_HSA_MCF-7_CEBPG	GRHL2	0.17635577783694129
MM1_HSA_MCF-7_CLOCK	CLOCK	0.0023410902586438707
MM1_HSA_MCF-7_CLOCK	MAX	0.013078598913535536
MM1_HSA_MCF-7_CLOCK	ZNF507	0.013561929178016343
MM1_HSA_MCF-7_CLOCK	SREBF1	0.010760834007678933
MM1_HSA_MCF-7_CLOCK	ELF1	0.008236184087070745
MM1_HSA_MCF-7_CREB1	CREB1	0.0036638870566882567
MM1_HSA_MCF-7_CREB1	ATF7	0.021420087207989928
MM1_HSA_MCF-7_CREB1	FOS	0.08881381654242963
MM1_HSA_MCF-7_CREB1	TFAP2C	0.09766532951664372
MM1_HSA_MCF-7_CREB1	GABPA	0.2797468829277503
MM1_HSA_MCF-7_CTCF	CTCF	0.010655119963252642
MM1_HSA_MCF-7_CTCF	TRIM22	0.05881310048198156
MM1_HSA_MCF-7_CTCF	ZNF444	0.021859584307492748
MM1_HSA_MCF-7_CTCF	TFAP2C	0.001146287192267819
MM1_HSA_MCF-7_CTCF	ZNF143	0.001298779207039352
MM1_HSA_MCF-7_CUX1	CUX1	0.0019373505615263862
MM1_HSA_MCF-7_E2F8	ELF1	0.002844444444444445
MM1_HSA_MCF-7_E2F8	KLF9	0.0026298487836949372
MM1_HSA_MCF-7_EGR1	EGR1	0.0010086459321838326
MM1_HSA_MCF-7_EGR1	KLF9	0.017050464656484864
MM1_HSA_MCF-7_EGR1	TFAP2C	0.0029854532454199538
MM1_HSA_MCF-7_EGR1	ELF1	0.012176805621982043
MM1_HSA_MCF-7_EGR1	MAZ	0.013166440812761575
MM1_HSA_MCF-7_ELF1	ELF1	0.007698840449069534
MM1_HSA_MCF-7_ELF1	GABPA	0.012571895319493818
MM1_HSA_MCF-7_ELF1	ELK1	0.010967513695276963
MM1_HSA_MCF-7_ELF1	ZNF75A	0.009754610577655847
MM1_HSA_MCF-7_ELF1	CTCF	0.004455045381512981
MM1_HSA_MCF-7_ESR1	ESR1	1.323341989389955e-4
MM1_HSA_MCF-7_ESR1	TFAP2C	0.007885296168762027
MM1_HSA_MCF-7_ESR1	NCOA3	0.005393665990407025
MM1_HSA_MCF-7_ESR1	FOS	0.0419218326489328
MM1_HSA_MCF-7_ESR1	NR2F2	0.024751282920517422
MM1_HSA_MCF-7_ESRRA	ESRRA	0.008082546253743585
MM1_HSA_MCF-7_ESRRA	NR2F2	0.08569254013728828
MM1_HSA_MCF-7_FOS	FOS	0.049333880066943434
MM1_HSA_MCF-7_FOS	FOSL2	0.1908050417961209
MM1_HSA_MCF-7_FOS	JUND	0.203304368622449
MM1_HSA_MCF-7_FOS	DPF2	0.1619957135221074
MM1_HSA_MCF-7_FOS	TFAP2C	0.04427102537404215
MM1_HSA_MCF-7_FOSL2	FOSL2	0.004012996490372011
MM1_HSA_MCF-7_FOSL2	FOS	0.005143830753465313
MM1_HSA_MCF-7_FOSL2	JUND	0.0110717335391275
MM1_HSA_MCF-7_FOSL2	DPF2	0.0396881103515625
MM1_HSA_MCF-7_FOSL2	TFAP2C	0.003256581616293686
MM1_HSA_MCF-7_FOXA1	FOXA1	2.607607890199688e-4
MM1_HSA_MCF-7_GABPA	GABPA	0.006175674788965612
MM1_HSA_MCF-7_GABPA	ELF1	0.006175674788965612
MM1_HSA_MCF-7_GABPA	ZNF75A	0.00738033098984409
MM1_HSA_MCF-7_GABPA	ELK1	0.009126895550746252
MM1_HSA_MCF-7_GABPA	KLF9	0.0029311533936468006
MM1_HSA_MCF-7_GATA3	GATA3	1.4811128527126904e-4
MM1_HSA_MCF-7_GRHL2	GRHL2	0.001547268709994615
MM1_HSA_MCF-7_GRHL2	SMARCE1	0.1920468208082711
MM1_HSA_MCF-7_GRHL2	TFAP2C	0.010376312567846487
MM1_HSA_MCF-7_GRHL2	TFAP2A	0.020046559971871172
MM1_HSA_MCF-7_GRHL2	FOS	0.01679552094507464
MM1_HSA_MCF-7_HSF1	HSF1	0.0010137945791434822
MM1_HSA_MCF-7_JUN	DPF2	0.028670729290527146
MM1_HSA_MCF-7_JUND	DPF2	0.01264159969557136
MM1_HSA_MCF-7_JUND	JUN	0.0028995811885225275
MM1_HSA_MCF-7_KLF4	KLF4	0.004218834176987921
MM1_HSA_MCF-7_KLF4	KLF9	0.012063961300725613
MM1_HSA_MCF-7_KLF4	TFAP2C	0.002075806668470959
MM1_HSA_MCF-7_KLF4	TFAP2A	0.006823239717462012
MM1_HSA_MCF-7_KLF4	GRHL2	0.005569061036861079
MM1_HSA_MCF-7_KLF9	KLF9	4.767130872071674e-5
MM1_HSA_MCF-7_KLF9	KLF4	0.009141517870303947
MM1_HSA_MCF-7_KLF9	TFAP2C	0.0026053125144814273
MM1_HSA_MCF-7_KLF9	ELF1	0.008843275085492113
MM1_HSA_MCF-7_KLF9	EGR1	0.008939824747185588
MM1_HSA_MCF-7_MAFK	MAFK	7.474901456748821e-4
MM1_HSA_MCF-7_MAX	MAX	3.5488180629380115e-5
MM1_HSA_MCF-7_MAX	CTCF	0.0019254396348138008
MM1_HSA_MCF-7_MAX	TFAP2C	0.004511985927588852
MM1_HSA_MCF-7_MAX	TFAP2A	0.01211774843912591
MM1_HSA_MCF-7_MAX	FOS	0.01208440219304864
MM1_HSA_MCF-7_NCOA3	NR2F2	0.008560190694056398
MM1_HSA_MCF-7_NCOA3	TFAP2C	0.006369400365514909
MM1_HSA_MCF-7_NFIB	NFIB	0.001534859851727904
MM1_HSA_MCF-7_NFIB	NR5A2	0.06639936877972591
MM1_HSA_MCF-7_NFIB	TFAP2C	0.036556882576271765
MM1_HSA_MCF-7_NFIB	TFAP2A	0.05409324311728556
MM1_HSA_MCF-7_NR2F2	NR2F2	1.60847011377065e-4
MM1_HSA_MCF-7_NR2F2	TFAP2C	0.005623868284367094
MM1_HSA_MCF-7_NR2F2	ESR1	0.005672227449458077
MM1_HSA_MCF-7_NR2F2	FOS	0.018253846540259765
MM1_HSA_MCF-7_NR2F2	GRHL2	0.00785412204097325
MM1_HSA_MCF-7_NR5A2	NR5A2	0.0021171113797669038
MM1_HSA_MCF-7_NR5A2	NFIB	0.0070990540295405346
MM1_HSA_MCF-7_NR5A2	TFAP2C	0.006623810280442623
MM1_HSA_MCF-7_NR5A2	TFAP2A	0.013930444577043758
MM1_HSA_MCF-7_PKNOX1	PKNOX1	2.1249386642128147e-4
MM1_HSA_MCF-7_PKNOX1	FOS	0.02051382271399474
MM1_HSA_MCF-7_PKNOX1	TFAP2C	0.006426720416944255
MM1_HSA_MCF-7_PKNOX1	CTCF	0.02069051642134277
MM1_HSA_MCF-7_REST	REST	3.092783893308094e-4
MM1_HSA_MCF-7_REST	TFAP2C	0.06092823718591084
MM1_HSA_MCF-7_REST	TFAP2A	0.05324679219713131
MM1_HSA_MCF-7_REST	ZNF143	0.01610784632255932
MM1_HSA_MCF-7_REST	CTCF	0.18885012860713446
MM1_HSA_MCF-7_RFX1	RFX1	1.4174636571038986e-4
MM1_HSA_MCF-7_RFX1	TFAP2C	0.04061347882384559
MM1_HSA_MCF-7_RFX1	FOS	0.059376784518746055
MM1_HSA_MCF-7_RFX1	CTCF	0.08574532428921038
MM1_HSA_MCF-7_RFX1	GRHL2	0.040330203902649304
MM1_HSA_MCF-7_RFX5	RFX5	0.0017910642942699092
MM1_HSA_MCF-7_RFX5	RFX1	0.03579140428679985
MM1_HSA_MCF-7_SIX4	SIX4	0.0025852920298913276
MM1_HSA_MCF-7_SMARCE1	SMARCE1	0.009423140198391133
MM1_HSA_MCF-7_SMARCE1	GRHL2	0.004959333465582226
MM1_HSA_MCF-7_SMARCE1	TFAP2C	0.008774295467187372
MM1_HSA_MCF-7_SMARCE1	FOS	0.0028266805881500706
MM1_HSA_MCF-7_SMARCE1	FOSL2	0.0032023315906496005
MM1_HSA_MCF-7_SREBF1	SREBF1	0.015635164031403945
MM1_HSA_MCF-7_SREBF1	ZNF507	0.06227895684861775
MM1_HSA_MCF-7_SREBF1	FOS	0.006277236409177386
MM1_HSA_MCF-7_SREBF1	FOSL2	0.012702366515138872
MM1_HSA_MCF-7_SREBF1	TFAP2C	0.008794632717567483
MM1_HSA_MCF-7_SRF	SRF	1.836123565273371e-4
MM1_HSA_MCF-7_TCF7L2	TCF7L2	0.0015998074568016603
MM1_HSA_MCF-7_TEAD4	TEAD4	1.3626184054045098e-4
MM1_HSA_MCF-7_TFAP2A	TFAP2A	0.010911328300774382
MM1_HSA_MCF-7_TFAP2A	TFAP2C	0.02865857304537354
MM1_HSA_MCF-7_TFAP2A	GRHL2	0.006675152364822327
MM1_HSA_MCF-7_TFAP2A	FOS	0.012466924837413336
MM1_HSA_MCF-7_TFAP2A	CTCF	0.014874649717953861
MM1_HSA_MCF-7_TFAP2C	TFAP2C	0.0026161154856295774
MM1_HSA_MCF-7_TFAP2C	TFAP2A	0.02342048619736778
MM1_HSA_MCF-7_TFAP2C	GRHL2	0.026598061370838533
MM1_HSA_MCF-7_TFAP2C	FOS	0.05326767002631801
MM1_HSA_MCF-7_TFAP2C	CTCF	0.05356529165124699
MM1_HSA_MCF-7_TP53	TP53	5.702596957805891e-4
MM1_HSA_MCF-7_TRIM22	TRIM22	0.0043774857865716615
MM1_HSA_MCF-7_TRIM22	CTCF	0.0043774857865716615
MM1_HSA_MCF-7_ZBTB40	ZBTB40	3.626916304389722e-5
MM1_HSA_MCF-7_ZKSCAN1	ZKSCAN1	5.113127801300822e-4
MM1_HSA_MCF-7_ZNF143	ZNF143	1.5955014570536336e-4
MM1_HSA_MCF-7_ZNF143	CTCF	0.013511877086455293
MM1_HSA_MCF-7_ZNF143	TFAP2C	0.005264513859369704
MM1_HSA_MCF-7_ZNF143	GRHL2	0.009844554587171817
MM1_HSA_MCF-7_ZNF143	TFAP2A	0.010023609219919117
MM1_HSA_MCF-7_ZNF24	ZNF24	1.2122559174215527e-4
MM1_HSA_MCF-7_ZNF24	CTCF	0.019494506128457816
MM1_HSA_MCF-7_ZNF444	ZNF444	0.007191998901222391
MM1_HSA_MCF-7_ZNF444	CTCF	0.007191998901222391
MM1_HSA_MCF-7_ZNF444	TRIM22	0.0026164140736913023
MM1_HSA_MCF-7_ZNF507	ZNF507	0.004474703784684792
MM1_HSA_MCF-7_ZNF507	SREBF1	0.021580390007048315
MM1_HSA_MCF-7_ZNF507	MAX	0.011614248654216995
MM1_HSA_MCF-7_ZNF507	ZNF143	0.019505175529137962
MM1_HSA_MCF-7_ZNF507	ELF1	0.008264462809917356
MM1_HSA_MCF-7_ZNF574	GABPA	0.002921840759678598
MM1_HSA_MCF-7_ZNF574	ZNF75A	0.0027126736111111106
MM1_HSA_MCF-7_ZNF574	ELF1	0.0034602076124567475
MM1_HSA_MCF-7_ZNF75A	ZNF75A	0.004013021846399541
MM1_HSA_MCF-7_ZNF75A	GABPA	0.004013021846399541
MM1_HSA_MCF-7_ZSCAN2	ZSCAN2	9.399855468375252e-5
MM1_HSA_SK-N-SH_CTCF	CTCF	1.5483477204376877e-6
MM1_HSA_SK-N-SH_CTCF	NFIC	0.006650889724291677
MM1_HSA_SK-N-SH_CTCF	FOSL2	0.011035228746846204
MM1_HSA_SK-N-SH_CTCF	YY1	0.023462922994124676
MM1_HSA_SK-N-SH_CTCF	ELF1	0.021567973005547796
MM1_HSA_SK-N-SH_ELF1	ELF1	0.005898972513266276
MM1_HSA_SK-N-SH_ELF1	GABPA	0.012916081857461476
MM1_HSA_SK-N-SH_ELF1	YY1	0.011282993615942167
MM1_HSA_SK-N-SH_ELF1	NRF1	0.003957109725427684
MM1_HSA_SK-N-SH_ELF1	CTCF	0.00597086005657409
MM1_HSA_SK-N-SH_FOSL2	FOSL2	0.01105448219995684
MM1_HSA_SK-N-SH_FOSL2	JUND	0.01812454654405836
MM1_HSA_SK-N-SH_FOSL2	NFIC	0.018428572670529112
MM1_HSA_SK-N-SH_FOSL2	TCF12	0.003493223331061434
MM1_HSA_SK-N-SH_FOSL2	TEAD4	0.014496207313385176
MM1_HSA_SK-N-SH_GABPA	GABPA	0.009201664069186417
MM1_HSA_SK-N-SH_GABPA	ELF1	0.024813362000617633
MM1_HSA_SK-N-SH_GABPA	YY1	0.019061614632310316
MM1_HSA_SK-N-SH_GABPA	NRF1	0.004837844385994987
MM1_HSA_SK-N-SH_GABPA	TAF1	0.018815752047017825
MM1_HSA_SK-N-SH_IRF3	IRF3	3.0515305089409917e-4
MM1_HSA_SK-N-SH_IRF3	ELF1	0.007830424757050546
MM1_HSA_SK-N-SH_IRF3	GABPA	0.0071638446949224156
MM1_HSA_SK-N-SH_IRF3	YY1	0.006884817475838918
MM1_HSA_SK-N-SH_IRF3	NRF1	0.0025407470895372803
MM1_HSA_SK-N-SH_JUND	JUND	0.005229610354180849
MM1_HSA_SK-N-SH_JUND	FOSL2	0.006553599043153582
MM1_HSA_SK-N-SH_JUND	NFIC	0.0036468895747084934
MM1_HSA_SK-N-SH_JUND	TCF12	0.001749613383293188
MM1_HSA_SK-N-SH_JUND	TEAD4	0.0042386861488175245
MM1_HSA_SK-N-SH_MAX	MAX	0.05841670491482766
MM1_HSA_SK-N-SH_MAX	MXI1	0.23557819672641134
MM1_HSA_SK-N-SH_MAX	FOSL2	0.03631500669456521
MM1_HSA_SK-N-SH_MAX	JUND	0.04003616624669447
MM1_HSA_SK-N-SH_MAX	USF1	0.009214548307014871
MM1_HSA_SK-N-SH_MXI1	MXI1	0.010399913282644908
MM1_HSA_SK-N-SH_MXI1	MAX	0.1408005353678794
MM1_HSA_SK-N-SH_MXI1	USF1	0.10977110111180445
MM1_HSA_SK-N-SH_MXI1	USF2	0.06085782789111807
MM1_HSA_SK-N-SH_MXI1	CTCF	0.06373971983176718
MM1_HSA_SK-N-SH_NFIC	NFIC	1.486278547718755e-4
MM1_HSA_SK-N-SH_NFIC	FOSL2	0.00774108353721283
MM1_HSA_SK-N-SH_NFIC	JUND	0.006983141110954877
MM1_HSA_SK-N-SH_NFIC	TCF12	0.0035040370806051304
MM1_HSA_SK-N-SH_NRF1	NRF1	2.5266074281164193e-4
MM1_HSA_SK-N-SH_NRF1	GABPA	0.013553361565783758
MM1_HSA_SK-N-SH_NRF1	YY1	0.011922509594805926
MM1_HSA_SK-N-SH_NRF1	ELF1	0.018370995505632176
MM1_HSA_SK-N-SH_NRF1	TAF1	0.014825980184908369
MM1_HSA_SK-N-SH_REST	REST	7.053369193281014e-5
MM1_HSA_SK-N-SH_RFX5	RFX5	0.0014866829401848228
MM1_HSA_SK-N-SH_TAF1	TAF1	0.006673556537978382
MM1_HSA_SK-N-SH_TAF1	YY1	0.008969444032267772
MM1_HSA_SK-N-SH_TAF1	GABPA	0.003862236266717737
MM1_HSA_SK-N-SH_TAF1	ELF1	0.0039913201006138484
MM1_HSA_SK-N-SH_TAF1	NRF1	0.00390625
MM1_HSA_SK-N-SH_USF1	USF1	0.0355293230905472
MM1_HSA_SK-N-SH_USF1	USF2	0.11486496071436568
MM1_HSA_SK-N-SH_USF1	MXI1	0.08689847571374955
MM1_HSA_SK-N-SH_USF1	FOSL2	0.006978572073552528
MM1_HSA_SK-N-SH_USF1	JUND	0.0047640028628602536
MM1_HSA_SK-N-SH_USF2	USF2	0.04242057448159305
MM1_HSA_SK-N-SH_USF2	USF1	0.05226098802668402
MM1_HSA_SK-N-SH_USF2	MXI1	0.01415284939414442
MM1_HSA_SK-N-SH_USF2	MAX	0.012171640922405467
MM1_HSA_SK-N-SH_USF2	YY1	0.03114606035713022
MM1_HSA_SK-N-SH_YY1	YY1	0.031764950402145144
MM1_HSA_SK-N-SH_YY1	TAF1	0.14315842334140136
MM1_HSA_SK-N-SH_YY1	GABPA	0.026739717574441227
MM1_HSA_SK-N-SH_YY1	NRF1	0.0274053482321063
MM1_HSA_SK-N-SH_YY1	ELF1	0.04552674126849951
MM1_HSA_SK-N-SH_ZBTB33	ZBTB33	1.8693691673825764e-4
MM1_HSA_SK-N-SH_ZBTB33	GABPA	0.011748740769719792
MM1_HSA_SK-N-SH_ZBTB33	ELF1	0.011001943321708896
MM1_HSA_SK-N-SH_ZBTB33	NRF1	0.0024038613978398524
MM1_HSA_SK-N-SH_ZBTB33	YY1	0.0029952721950969132
